iter num.topics likelihood alpha gamma
671 2 -3005.6 0.0135781 0.186411
672 2 -3014.24 0.0183466 0.320078
673 2 -2994.9 0.0038184 0.575171
674 2 -3005.38 0.012135 0.396757
675 2 -3028.47 0.0134745 0.100873
676 2 -3019.44 0.0167984 0.283713
677 2 -3004.94 0.0107054 0.407058
678 2 -3005.18 0.0114077 0.150613
679 2 -3000.48 0.0074351 0.115108
680 2 -2997.4 0.0104842 0.360503
681 2 -3003.45 0.0143321 0.207526
682 2 -2994.39 0.0113877 0.138634
683 2 -3010.82 0.0196193 0.540922
684 2 -3013.68 0.0185411 0.217402
685 2 -3037.99 0.012328 0.660238
686 2 -3027.94 0.0208877 0.137806
687 2 -3028.69 0.01128 0.143207
688 2 -3028.28 0.0066675 0.211992
689 2 -3007.81 0.0143484 0.0174781
690 2 -3011.1 0.0195924 0.0146152
691 2 -3030.83 0.0119459 0.834018
692 2 -3032.97 0.0242673 0.249843
693 2 -3020.95 0.0182993 0.180768
694 2 -3033 0.0170866 0.0474737
695 2 -3027.91 0.0189144 0.258173
696 2 -3015.76 0.00837663 0.075066
697 2 -3004.07 0.00858264 0.589894
698 2 -3012.9 0.0106082 0.408983
699 2 -3039.14 0.0162156 0.54209
700 2 -3028.96 0.0282632 0.404384
701 2 -3021.34 0.0240693 0.414794
702 2 -3010.25 0.0176035 0.170402
703 2 -3032.57 0.0181088 0.250106
704 2 -3037.26 0.0191457 0.393345
705 2 -3040.78 0.0150084 0.377941
706 2 -3029.93 0.0253708 0.198347
707 2 -3035.74 0.0248858 0.463664
708 2 -3051.37 0.032725 0.149198
709 2 -3064.86 0.0332981 0.316409
710 2 -3106.66 0.0542675 0.837328
711 2 -3057.79 0.0407841 0.201
712 2 -3082.06 0.0312515 0.411481
713 2 -3062.01 0.0328381 0.350946
714 2 -3028.92 0.0393177 0.0614783
715 2 -3068.56 0.0453062 0.0186038
716 2 -3069.68 0.0348262 0.372793
717 2 -3069.79 0.0333184 0.193902
718 2 -3064.29 0.0276093 0.415833
719 2 -3057.92 0.0267557 0.413886
720 2 -3074.95 0.0294515 0.748552
721 2 -3061.84 0.0231151 0.0754542
722 2 -3042.05 0.0211467 0.246283
723 2 -3045.94 0.0319712 0.490107
724 2 -3057.36 0.04754 0.200436
725 2 -3084.76 0.0499375 0.249764
726 2 -3106.02 0.0485175 0.2249
727 2 -3142.03 0.0570827 0.420929
728 2 -3149.07 0.0965291 0.412736
729 2 -3130.92 0.101991 0.372529
730 2 -3155.33 0.0810389 0.21843
731 2 -3141.25 0.0701221 0.485872
732 2 -3144.25 0.0821442 0.346468
733 2 -3145.19 0.0586502 0.292117
734 2 -3134.51 0.0724525 0.0158574
735 2 -3104.19 0.0551225 0.377855
736 2 -3145.23 0.0972194 0.102823
737 2 -3191.01 0.130023 0.231513
738 2 -3194.01 0.0899918 0.206589
739 2 -3176.57 0.0694402 0.425978
740 2 -3192.47 0.0802299 0.0944604
741 2 -3180.04 0.0880253 0.0409209
742 2 -3225.73 0.0877901 0.135227
743 2 -3232.32 0.0971704 0.256774
744 2 -3185.76 0.0914007 0.233328
745 2 -3155.35 0.0791604 0.0600617
746 2 -3159.29 0.0669049 0.800098
747 2 -3123.37 0.0550348 0.15189
748 2 -3130.42 0.0717972 0.144315
749 2 -3105.34 0.0522647 0.257884
750 2 -3129.95 0.0565724 0.0585721
751 2 -3120.98 0.0401389 0.781235
752 2 -3099.68 0.0373691 0.369986
753 2 -3075.52 0.0566243 0.251506
754 2 -3123.14 0.0924828 0.142918
755 2 -3133.85 0.076941 0.104657
756 2 -3135.37 0.0800888 0.17091
757 2 -3129.26 0.0750057 0.12879
758 2 -3118.57 0.0574349 0.450031
759 2 -3066.52 0.0471374 0.214079
760 2 -3076.59 0.0165416 0.197108
761 2 -3077.05 0.03396 0.268599
762 2 -3076.19 0.0341895 0.131243
763 2 -3068.23 0.0264244 0.093901
764 2 -3084 0.0489538 0.580515
765 2 -3078.5 0.0396618 0.0651756
766 2 -3046.58 0.0291478 0.2424
767 2 -3043.18 0.0216663 0.245293
768 2 -3036.61 0.0136898 0.0376002
769 2 -3052.76 0.0334156 0.730703
770 2 -3068.8 0.0305735 0.562834
771 2 -3051.48 0.0375798 0.137065
772 2 -3060.94 0.0381771 0.0406359
773 2 -3082.68 0.0397969 0.340874
774 2 -3076.68 0.0345936 0.0926836
775 2 -3048.12 0.0170411 0.501579
776 2 -3036.39 0.0239322 0.926861
777 2 -3044.67 0.0302382 0.238842
778 2 -3016.02 0.00765895 0.629001
779 2 -2997.61 0.00749655 0.107412
780 2 -3007.59 0.0154814 0.414204
781 2 -2991.19 0.00546947 0.211639
782 2 -2981.18 0.00246723 0.247831
783 2 -2974.64 0.000216092 0.314332
784 2 -2977.4 0.00581571 0.322344
785 2 -2991.77 0.00899715 0.349442
786 2 -2998.48 0.0119315 0.679093
787 2 -2996.05 0.00309605 0.363165
788 2 -2992.17 0.00160394 0.361469
789 2 -2986.19 0.00298933 0.581811
790 2 -3006.31 0.0021659 0.236352
791 2 -3006.54 0.00858499 0.515694
792 2 -2994.76 0.00682742 0.0820818
793 2 -3001.63 0.00609566 0.576654
794 2 -3003.09 0.0167973 0.156944
795 2 -3012.3 0.0198204 0.166697
796 2 -3006.32 0.0150945 0.0768108
797 2 -3020.3 0.0170446 0.351761
798 2 -3003.85 0.0229678 0.240443
799 2 -3036.86 0.0122969 0.413287
800 2 -3012.13 0.0101541 0.318361
801 2 -3004.14 0.0204434 0.234972
802 2 -3011.56 0.01601 0.427091
803 2 -3027.16 0.0187503 0.173775
804 2 -3037.76 0.0193855 0.173591
805 2 -3048.22 0.0166556 0.140562
806 2 -3030.09 0.0184364 0.176818
807 2 -3051.11 0.0184801 1.02425
808 2 -3073.43 0.0346341 0.129174
809 2 -3082.98 0.0329644 0.316022
810 2 -3097.56 0.0425591 0.166596
811 2 -3092.11 0.0632467 0.167789
812 2 -3101.88 0.0631141 0.288388
813 2 -3130.31 0.0526132 0.295998
814 2 -3112.46 0.039816 0.129249
815 2 -3070.68 0.026431 0.264722
816 2 -3048.83 0.0338859 0.151196
817 2 -3067.98 0.0545157 0.394107
818 2 -3077.09 0.0445526 0.984305
819 2 -3121.52 0.0367674 0.148299
820 2 -3113.39 0.0431386 0.0297902
821 2 -3150.28 0.0554873 2.00202
822 2 -3117.46 0.0615935 0.10953
823 2 -3115.04 0.070502 0.209585
824 2 -3119.7 0.0673872 0.502055
825 2 -3116.54 0.0435422 0.575469
826 2 -3097.62 0.0348977 0.437965
827 2 -3107.76 0.0434063 0.194518
828 2 -3120.5 0.0346238 0.377437
829 2 -3075.56 0.0357921 0.16037
830 2 -3051.18 0.0242226 0.0824429
831 2 -3046.18 0.0385877 0.276071
832 2 -3088.94 0.0275321 0.177751
833 2 -3069.3 0.0252411 0.485001
834 2 -3061.01 0.0275791 0.0766632
835 2 -3075.07 0.0416992 0.274657
836 2 -3091.74 0.0633896 0.260031
837 2 -3085.35 0.0739079 0.37114
838 2 -3088.94 0.0551002 0.0319509
839 2 -3109.99 0.0495384 0.0408061
840 2 -3070.98 0.0381119 0.343862
841 2 -3055.62 0.0195532 0.553728
842 2 -3048.96 0.0215747 0.505701
843 2 -3055.29 0.0215617 0.241995
844 2 -3064.05 0.0354776 0.240824
845 2 -3050.32 0.025573 0.633739
846 2 -3041.2 0.0257638 0.402165
847 2 -3088.64 0.0497661 0.134107
848 2 -3120.46 0.0474808 0.184935
849 2 -3164.31 0.0797151 0.345754
850 2 -3209.37 0.10748 0.483428
851 2 -3206.69 0.0968565 0.11552
852 2 -3210.15 0.0923707 0.833028
853 2 -3187.68 0.0817793 0.518071
854 2 -3148 0.0805926 0.504718
855 2 -3155.95 0.0570905 0.245291
856 2 -3146.28 0.0504707 0.61596
857 2 -3131.98 0.046039 0.114806
858 2 -3118.01 0.0655331 0.153048
859 2 -3106.65 0.0570361 0.745532
860 2 -3068.47 0.0189052 0.308136
861 2 -3058.75 0.0412448 0.172364
862 2 -3065.03 0.0528663 0.702254
863 2 -3069.36 0.0323912 0.853726
864 2 -3054.68 0.0200456 0.48907
865 2 -3054.08 0.0372648 0.210786
866 2 -3047.72 0.0344414 0.212139
867 2 -3041.49 0.0314488 0.0433033
868 2 -3049.69 0.0282751 0.374786
869 2 -3045.44 0.0244686 0.280599
870 2 -3041.59 0.0127149 0.640293
871 2 -3030.45 0.0196178 0.468461
872 2 -3046.6 0.0249961 0.0439226
873 2 -3049.54 0.024032 0.14394
874 2 -3037.17 0.0206458 0.188698
875 2 -3031.26 0.0098489 0.345024
876 2 -3003 0.00310264 0.108994
877 2 -2994.12 0.00241146 0.085385
878 2 -2986.29 0.00383055 0.221742
879 2 -3006.01 0.00537153 0.435797
880 2 -3003.23 0.0033359 0.300989
881 2 -2993.94 0.00488144 0.278755
882 2 -2993.1 0.00902268 0.209843
883 2 -3007.22 0.00909904 0.235723
884 2 -3012.32 0.0217424 0.0566751
885 2 -3059.1 0.0327855 0.0981893
886 2 -3080.29 0.0347051 0.359312
887 2 -3073.88 0.0359241 0.196963
888 2 -3087.14 0.0669607 0.432973
889 2 -3092.45 0.0790602 0.119062
890 2 -3103.41 0.0495907 0.700979
891 2 -3085.72 0.0696209 0.360626
892 2 -3097.77 0.07448 0.486925
893 2 -3099.51 0.0495368 0.541989
894 2 -3075.1 0.0466457 0.0810766
895 2 -3071.58 0.0438372 0.39976
896 2 -3106.35 0.0658082 0.155911
897 2 -3115.68 0.0417475 0.438401
898 2 -3129.95 0.044183 0.292164
899 2 -3116.52 0.043551 0.087317
900 2 -3106.32 0.050216 0.145441
901 2 -3125.7 0.0516366 0.355977
902 2 -3136.84 0.0611182 0.12415
903 2 -3135.73 0.0458987 0.312052
904 2 -3128.46 0.0719807 1.44256
905 2 -3152.66 0.0675073 0.246927
906 2 -3144.51 0.0623269 0.414935
907 2 -3136.12 0.0585342 0.623703
908 2 -3138.78 0.0593362 0.648858
909 2 -3120.72 0.0692375 0.0609416
910 2 -3106.08 0.0578518 0.259483
911 2 -3115.45 0.0486302 0.322784
912 2 -3092.07 0.0495323 0.158717
913 2 -3081.41 0.0381439 0.838485
914 2 -3069.98 0.0472486 0.260502
915 2 -3071.98 0.061931 0.650555
916 2 -3102.64 0.0779824 0.0635173
917 2 -3098.51 0.0443209 0.125454
918 2 -3035.49 0.0225868 0.100034
919 2 -3037.06 0.0220869 0.225626
920 2 -3054.97 0.0213515 0.220426
921 2 -3047.58 0.0152015 0.612668
922 3 -3045 0.0116362 0.240437
923 3 -3021.82 0.0130286 0.420818
924 2 -3014.27 0.022334 0.672078
925 2 -3027.08 0.0231234 0.136733
926 2 -3016.22 0.0133114 0.270844
927 2 -3043.73 0.0228013 0.102159
928 2 -3036.34 0.0267197 0.320832
929 2 -3055.15 0.0304387 0.258265
930 2 -3030.37 0.0172908 0.0922676
931 2 -3045.85 0.0150641 0.344481
932 2 -3027.34 0.0109509 0.277839
933 2 -2992.43 0.00841736 0.332025
934 2 -3007.23 0.0141885 0.462675
935 2 -3001.11 0.0085142 0.165974
936 2 -3020.57 0.00953901 0.552339
937 2 -3022.56 0.0110524 0.330614
938 2 -3021.32 0.0143117 0.175447
939 2 -3009.91 0.0136988 0.304772
940 2 -3023.79 0.0222552 0.15893
941 2 -3059.16 0.0339763 0.165664
942 2 -3034.41 0.0178855 0.297916
943 2 -3027.88 0.0138967 0.0178293
944 2 -3012.29 0.0089244 0.580226
945 2 -2993.57 0.00525238 0.241891
946 2 -2989.93 0.00715176 0.267481
947 2 -2999.37 0.00824053 0.232489
948 2 -2996.4 0.0169354 0.215663
949 2 -3010.54 0.00564661 0.167491
950 2 -3000.3 0.00270427 0.19204
951 2 -2999.74 0.00169279 0.159045
952 2 -2993.74 0.00333575 0.0666307
953 2 -2987.66 0.00181772 0.221735
954 2 -2992.26 0.00542969 0.613456
955 2 -3001.78 0.0118946 0.540636
956 2 -3007.78 0.0190565 0.258472
957 2 -3029.31 0.0132682 0.0931716
958 2 -3034.97 0.0163603 0.165607
959 2 -3036.04 0.0101331 0.751702
960 2 -3014.42 0.018714 0.72264
961 2 -3005.71 0.0157154 0.258094
962 2 -3004.56 0.0113733 0.0663429
963 2 -3010.18 0.00852218 0.0451491
964 2 -3018.32 0.0168605 0.677077
965 2 -3017.27 0.0148114 0.0738952
966 2 -3009.64 0.014198 0.637621
967 2 -3025.91 0.00782611 0.400371
968 2 -3017.43 0.0071876 0.702332
969 2 -3018.82 0.0088219 0.465709
970 2 -2985.35 0.000869881 0.0898092
971 2 -2992.54 0.00568476 0.0355077
972 2 -2987.75 0.00861964 0.429503
973 2 -3001.56 0.011697 0.460385
974 2 -3000.33 0.00997324 0.400554
975 2 -2974.9 0.00129176 0.201399
976 2 -2974.96 0.000166385 0.0386401
977 2 -2981.7 0.000696352 0.32515
978 2 -2977.73 0.00155694 0.904204
979 2 -2991.29 0.000631049 0.228752
980 2 -2986.61 0.0111875 0.157469
981 2 -2991.3 0.00721168 0.237494
982 2 -2981.18 0.00329412 0.0948684
983 2 -2986.77 0.00585866 0.558768
984 2 -2989.05 0.0145958 0.264696
985 2 -2993.45 0.0057741 0.209368
986 2 -2987.19 0.00781038 0.362927
987 2 -2986.4 0.00438641 0.168122
988 2 -2975.28 0.00157937 0.0676193
989 2 -2988.19 0.00963727 0.499649
990 2 -3022.31 0.0122648 0.349989
991 2 -3031.53 0.00425494 0.194493
992 2 -3008.35 0.00490639 0.433364
993 2 -3008.21 0.00740293 0.832395
994 2 -3001.04 0.00458145 0.12973
995 2 -2995.68 0.0067938 0.211804
996 2 -2992.13 0.00375215 0.179287
997 2 -3009.9 0.0115488 0.0498508
998 2 -3010.61 0.00790489 0.715774
999 2 -3000.77 0.00520927 0.111104
1000 2 -2999.7 0.0120908 0.622355
1001 2 -3011.07 0.010944 0.373186
1002 2 -3015.95 0.00878571 0.187789
1003 2 -2998.13 0.00721249 0.696168
1004 2 -3004.32 0.00666463 0.539043
1005 2 -2998.61 0.00550873 0.285784
1006 2 -2998.27 0.00456963 0.318869
1007 2 -2993.66 0.00825015 0.431348
1008 2 -2997.61 0.016403 0.351536
1009 2 -3018.78 0.0140666 0.254185
1010 2 -3028.31 0.0210148 0.203972
1011 2 -3042.73 0.0170634 0.619936
1012 2 -3026.31 0.0159294 0.455223
1013 2 -3029.81 0.0206207 0.440975
1014 2 -3060.17 0.0288126 0.349268
1015 2 -3066.65 0.0287736 0.228952
1016 2 -3040.75 0.0199213 0.382716
1017 2 -3044.17 0.0134547 0.311949
1018 2 -3050.05 0.0136582 0.0456959
1019 2 -3054.88 0.0139812 0.371618
1020 2 -3056.63 0.0219258 0.498
1021 2 -3084.48 0.046479 0.62643
1022 2 -3076.36 0.0223324 0.742171
1023 2 -3056.58 0.0367666 0.0927663
1024 2 -3090.22 0.0213824 0.133489
1025 2 -3070.72 0.0336403 0.750565
1026 2 -3059.68 0.0457466 0.42291
1027 2 -3075.87 0.0272813 0.268898
1028 2 -3041.76 0.0187767 0.406889
1029 2 -3047.43 0.0366132 0.257078
1030 2 -3068.93 0.0355514 0.768678
1031 2 -3037.65 0.0237063 0.360499
1032 2 -3036.97 0.0390199 0.409361
1033 2 -3073.91 0.0464862 0.558501
1034 2 -3048.5 0.023481 0.794432
1035 2 -3030.06 0.00859314 0.332664
1036 2 -2984.39 0.00352776 0.329847
1037 2 -2988.45 0.00409481 0.351109
1038 2 -2986.82 0.00197856 0.255131
1039 2 -2978.94 0.0047245 0.831361
1040 2 -2977.74 0.00564847 0.443498
1041 2 -2981.69 0.00519603 0.212945
1042 2 -2983.37 0.00450734 0.74996
1043 2 -2981.29 0.00386305 0.098562
1044 2 -2982.77 0.00671479 0.439589
1045 2 -2998.02 0.00940069 0.491247
1046 2 -2981.62 0.00537382 0.129662
1047 2 -2994.54 0.0114866 0.241794
1048 2 -2989.72 0.0122783 0.141247
1049 2 -3010.57 0.0221456 0.37116
1050 2 -3016.4 0.0176373 0.421241
1051 2 -2999.25 0.0155829 0.142749
1052 2 -2981.97 0.00166839 0.515708
1053 2 -2976.51 0.00316468 0.4389
1054 2 -3001.43 0.0113527 0.108169
1055 2 -2991.45 0.00396995 0.108797
1056 2 -2985.03 0.00331735 1.17007
1057 2 -2996.43 0.0105159 0.389498
1058 2 -3022.29 0.0236011 0.677297
1059 2 -3012.22 0.00651355 0.190627
1060 2 -3025.07 0.0239334 0.0796179
1061 2 -3030.18 0.0268394 0.232788
1062 2 -3059.09 0.0290192 0.366904
1063 2 -3056.95 0.0401335 0.57603
1064 2 -3048.13 0.0341634 0.267186
1065 2 -3021.69 0.0193453 0.723309
1066 2 -3012.89 0.0203586 0.429578
1067 2 -3014.6 0.0172764 0.49932
1068 2 -3036.77 0.0271568 0.115004
1069 2 -3071.36 0.0269619 0.481911
1070 2 -3071.47 0.0275102 0.243533
1071 2 -3098.13 0.0470367 0.202189
1072 2 -3122.41 0.0554814 0.111442
1073 2 -3102.86 0.0659206 0.587244
1074 2 -3105.7 0.0592494 0.456643
1075 2 -3108.49 0.055938 0.111235
1076 2 -3114.47 0.0687109 0.550661
1077 2 -3107.24 0.0523026 0.331339
1078 2 -3103.65 0.0576233 0.336241
1079 2 -3107.72 0.040948 0.770076
1080 2 -3099.03 0.0442875 0.406226
1081 2 -3084.88 0.0348382 0.423654
1082 2 -3081.28 0.0312509 0.174733
1083 2 -3043.46 0.0286153 0.236803
1084 2 -3057.99 0.0385243 0.131027
1085 2 -3045.98 0.0325468 0.0519519
1086 2 -3035.35 0.0383926 0.0323928
1087 2 -3069.53 0.0277271 0.43151
1088 2 -3055.05 0.0249735 0.213124
1089 2 -3030.8 0.0237617 0.0337653
1090 2 -3013.97 0.0155454 0.165983
1091 2 -3006.37 0.0130799 0.179956
1092 2 -3025.15 0.0167556 0.0898662
1093 2 -3054.9 0.0117363 0.165509
1094 2 -3072 0.0308934 0.078774
1095 2 -3075.39 0.0316311 0.429092
1096 2 -3063.02 0.0255963 0.318621
1097 2 -3055.43 0.024778 0.112784
1098 2 -3028.74 0.0225649 0.281241
1099 2 -3039.34 0.03297 0.139053
1100 2 -3047.1 0.023226 0.172225
1101 2 -3052.94 0.0221202 0.601152
1102 2 -3009.32 0.0188382 0.203813
1103 2 -3020.83 0.0174593 0.0697454
1104 2 -3038.71 0.0324589 1.08496
1105 2 -3049.47 0.0341097 0.121574
1106 2 -3067.26 0.0384971 0.476295
1107 2 -3055.09 0.0404958 0.156696
1108 2 -3035.4 0.0262005 0.22161
1109 2 -3023.67 0.0165864 0.144826
1110 2 -3018.19 0.00898423 0.244979
1111 2 -3014.73 0.0124516 0.286313
1112 2 -3023.51 0.0226212 0.288683
1113 2 -3019.28 0.00910145 0.0758102
1114 2 -2994.5 0.00607072 0.118675
1115 2 -2977.63 0.000962517 0.405698
1116 2 -2980.98 0.00218074 1.04112
1117 2 -2983.53 0.00312284 0.0808931
1118 2 -2983.32 0.00222334 0.15958
1119 2 -2989.62 0.00905575 0.228006
1120 2 -2989.36 0.00809789 0.0975641
1121 2 -2980.33 0.00168475 0.952201
1122 2 -2977.94 0.000141242 0.586201
1123 2 -2979.36 0.0017554 0.73056
1124 2 -2977.85 0.00234561 0.262412
1125 2 -2977.4 0.00128452 0.288957
1126 2 -2984.05 0.000451735 0.106009
1127 2 -2978.23 0.00110173 0.541463
1128 2 -2977.69 0.00230781 0.174619
1129 2 -2978.54 0.00344105 0.31651
1130 2 -2998.62 0.00568862 0.0122168
1131 2 -2990.94 0.00830744 0.541883
1132 2 -2993.93 0.00427165 0.555218
1133 2 -2993.54 0.00300467 0.623373
1134 2 -2979.72 0.00642472 0.120818
1135 2 -3001.88 0.0185311 0.19352
1136 2 -3041.94 0.0161364 0.203197
1137 2 -3029.3 0.0186852 0.588695
1138 2 -3044.61 0.0234571 0.665101
1139 2 -3048.88 0.00629933 0.652766
1140 2 -3012.45 0.007577 0.513158
1141 2 -3003.98 0.00480217 0.162462
1142 2 -3000.52 0.000929619 0.117387
1143 2 -2990.65 0.00209374 0.112877
1144 2 -2977.65 0.00214129 0.11083
1145 2 -2977.59 0.00211467 0.155541
1146 2 -2990.42 0.00457645 0.679109
1147 2 -2996.88 0.0133093 0.172486
1148 2 -3035.68 0.0164099 0.142959
1149 2 -3012.51 0.00963045 0.331582
1150 2 -3003.43 0.0061525 0.299186
1151 2 -2989.7 0.00260543 0.55874
1152 2 -2979.13 0.00437759 0.357721
1153 2 -2983.33 0.00249107 0.218252
1154 2 -2984.96 0.00244664 0.128132
1155 2 -2988.87 0.00694194 0.436979
1156 2 -3009.37 0.0038488 0.393445
1157 2 -2993.83 0.00850798 0.463217
1158 2 -2996.43 0.00394809 0.207261
1159 2 -2992.56 0.00353903 0.271983
1160 2 -2984.19 0.001434 0.0313557
1161 2 -2983.78 0.00481202 0.136312
1162 2 -2990.6 0.00676155 0.120637
1163 2 -2995.92 0.0143651 0.136112
1164 2 -2989.92 0.00489537 0.576247
1165 2 -2983.8 0.00478827 0.219558
1166 2 -2998.43 0.00870286 0.349859
1167 2 -2977.69 0.000719676 0.453267
1168 2 -2988.25 0.00185169 0.415426
1169 2 -2985.69 0.00178645 0.466049
1170 2 -2993.75 0.00645365 0.242321
1171 2 -2993.39 0.00411043 0.420185
1172 2 -3003.9 0.00920274 0.277646
1173 2 -3001.2 0.00379949 0.146754
1174 2 -2996.3 0.0024736 0.0981255
1175 2 -2995.06 0.00561011 0.464238
1176 2 -3005.76 0.00397493 0.237073
1177 2 -2995.07 0.00357559 0.333472
1178 2 -2976.97 0.000163988 0.327044
1179 2 -2977.63 0.00218807 0.152041
1180 2 -2990.07 0.00275014 0.593296
1181 2 -2984.5 0.0065093 0.0730079
1182 2 -2985.64 0.00203545 0.827318
1183 2 -2981.74 0.00997254 0.32296
1184 2 -2984.11 0.00460831 0.346603
1185 2 -2988.86 0.00583526 0.217395
1186 2 -2989.91 0.00520843 0.0795714
1187 2 -2998.88 0.00348454 0.2903
1188 2 -3000.05 0.00498403 0.349056
1189 2 -3005.24 0.0132849 0.470986
1190 2 -3032.48 0.0273881 0.635042
1191 2 -3045.74 0.0304078 0.448594
1192 2 -3018.05 0.0103859 0.0510984
1193 2 -2996.3 0.00776135 0.455497
1194 2 -3010.39 0.0169043 0.94968
1195 2 -3014.25 0.0123882 0.263254
1196 2 -3024.38 0.0178491 0.186446
1197 2 -3023.87 0.0127943 0.188806
1198 2 -3036.91 0.010528 0.549656
1199 2 -3021.98 0.0101311 0.35146
1200 2 -3013.89 0.00647297 0.486376
1201 2 -3017.16 0.00564185 0.253555
1202 2 -3002.61 0.00659905 0.484982
1203 2 -3009.97 0.00477606 0.630327
1204 2 -3003.79 0.00602719 0.479883
1205 2 -3027.04 0.0349706 0.114542
1206 2 -3045.59 0.0156468 0.107471
1207 2 -3007.02 0.00785175 0.195336
1208 2 -2994.57 0.00800507 0.17578
1209 2 -2994.3 0.00639501 0.410532
1210 2 -2994.4 0.00857624 0.230273
1211 2 -2994.69 0.00457996 0.669765
1212 2 -2987.75 0.0058811 0.59472
1213 2 -2981.26 0.000818278 0.160651
1214 2 -2974.65 0.000489147 0.271905
1215 2 -2975.3 0.00170125 0.290532
1216 2 -2982.65 0.007554 0.0688221
1217 2 -2999.06 0.0161656 0.506301
1218 2 -3004.11 0.0110392 0.0718383
1219 2 -2991.32 0.00636034 0.290382
1220 2 -2981.25 0.0011889 0.280142
1221 2 -2980.99 0.00283674 0.142667
1222 2 -2974.46 0.000279552 0.100761
1223 2 -2974.7 0.000577809 0.273578
1224 2 -2974.64 0.00045043 0.274916
1225 2 -2976.8 0.00483998 0.28212
1226 2 -2989.56 0.0157384 0.0768903
1227 2 -3010.97 0.0189496 0.665051
1228 2 -3021.74 0.0120467 0.728187
1229 2 -3014.16 0.0138553 0.125016
1230 2 -3037.32 0.0211154 0.458369
1231 2 -3035.56 0.0198503 0.15986
1232 2 -3039.62 0.0205584 0.0199069
1233 2 -3041.42 0.0363477 0.263337
1234 2 -3046.62 0.0276521 0.103444
1235 2 -3071.17 0.0287952 0.0702666
1236 2 -3108.57 0.0371689 0.896567
1237 2 -3074.94 0.0328447 0.124577
1238 2 -3074.67 0.029168 0.446809
1239 2 -3097.22 0.044134 0.260786
1240 2 -3108.66 0.0377287 1.03782
1241 2 -3061.79 0.0333368 0.288735
1242 2 -3084.25 0.0549206 0.28448
1243 2 -3097.53 0.0529901 0.232803
1244 2 -3084.31 0.0466964 0.216945
1245 2 -3072.77 0.0483695 0.100593
1246 2 -3087.27 0.0540831 0.0699691
1247 2 -3083.6 0.0305646 0.214626
1248 2 -3038.37 0.0246335 0.287275
1249 2 -3030.18 0.00841166 0.21858
1250 2 -3017.9 0.0137559 0.637479
1251 2 -3010.93 0.0121102 0.453737
1252 2 -3008.03 0.0198564 0.737814
1253 2 -3043.34 0.0173856 1.13591
1254 2 -3015.5 0.0180358 0.103965
1255 2 -3025.22 0.0117658 0.387549
1256 2 -3031.99 0.0215891 0.377483
1257 2 -3035.43 0.00797558 1.17686
1258 2 -3010.97 0.0160739 0.596676
1259 2 -3013.84 0.00972771 0.942223
1260 2 -2992.14 0.0122997 0.221324
1261 2 -3013.27 0.0141866 0.124219
1262 2 -3020.13 0.0126347 0.355419
1263 2 -3016.76 0.0135198 0.363489
1264 2 -3028.29 0.0110288 0.55585
1265 2 -3050.98 0.0170002 0.239856
1266 2 -3046.69 0.0279681 0.0947507
1267 2 -3080.05 0.0397689 0.784311
1268 2 -3052.39 0.0333279 0.077619
1269 2 -3025.77 0.0182603 0.199436
1270 2 -3040.47 0.0261202 0.118275
1271 2 -3046.97 0.0282498 0.320404
1272 2 -3049.15 0.0259807 0.468958
1273 2 -3063.98 0.0321427 0.804662
1274 2 -3097.1 0.0246566 0.412124
1275 2 -3091.87 0.0349698 0.53735
1276 2 -3064.49 0.0278351 0.303861
1277 2 -3060.88 0.0307295 0.285945
1278 2 -3050.9 0.035019 0.287095
1279 2 -3064.48 0.0322278 0.648549
1280 2 -3056.12 0.0311405 0.297896
1281 2 -3093.14 0.0405626 0.228804
1282 2 -3120.45 0.0316048 0.0596019
1283 2 -3097.99 0.0244589 0.458077
1284 2 -3117.28 0.029037 0.487453
1285 2 -3101.03 0.0391008 0.329786
1286 2 -3104.65 0.041949 0.615688
1287 2 -3120.31 0.0555918 0.250734
1288 2 -3122.6 0.0520544 0.264308
1289 2 -3082.13 0.0357541 0.0698605
1290 2 -3095.01 0.0401613 0.062124
1291 2 -3122.18 0.0542118 0.354625
1292 2 -3126.25 0.0719723 0.0809233
1293 2 -3146.32 0.0868296 0.23339
1294 2 -3160.15 0.0825753 0.0399918
1295 2 -3135.41 0.0679335 0.252604
1296 2 -3113.2 0.0542893 0.350354
1297 2 -3094.75 0.0349858 0.117579
1298 2 -3024.72 0.0193282 0.218393
1299 2 -3024.63 0.0132218 0.120637
1300 2 -3023.22 0.0240902 0.0949425
1301 2 -3048.77 0.032563 0.48161
1302 2 -3046.33 0.0306928 0.197122
1303 2 -3041.98 0.0311679 0.430798
1304 2 -3073.91 0.0434819 0.41095
1305 2 -3079.47 0.0260182 0.234102
1306 2 -3067.16 0.0212035 0.110866
1307 2 -3044.16 0.0156632 0.0704616
1308 2 -3063.08 0.0166301 0.248932
1309 2 -3042.49 0.00992537 0.516999
1310 2 -3021.49 0.0118473 0.507675
1311 2 -3019.34 0.0118719 0.079263
1312 2 -3038.66 0.0182385 0.00971298
1313 2 -3020.08 0.018889 0.436733
1314 2 -3036.75 0.0236222 0.0421171
1315 2 -3065.1 0.017379 0.099227
1316 2 -3067.36 0.0327038 0.512742
1317 2 -3086.88 0.0419122 0.198211
1318 2 -3118.24 0.0576335 0.864212
1319 2 -3139.56 0.0736565 0.280115
1320 2 -3131.65 0.064237 0.203599
